Cluster_ID,Categoria_Nombre,Title,Link
2,"Tema Específico: international space station, international space, station (international space station, international space, station, space station...)",Draft genome sequences of biosafety level 2 opportunistic pathogens isolated from the environmental surfaces of the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5201052/
2,"Tema Específico: international space station, international space, station (international space station, international space, station, space station...)","Growth and antifungal resistance of the pathogenic yeast, Candida albicans, in the microgravity environment of the International Space Station: An aggregate of multiple flight experiences.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8067245/
2,"Tema Específico: international space station, international space, station (international space station, international space, station, space station...)",Characterization of Aspergillus fumigatus isolates from air and surfaces of the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9116463/
2,"Tema Específico: international space station, international space, station (international space station, international space, station, space station...)",Comparative genomic analysis of Cohnella hashimotonis sp. nov. isolated from the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10308117/
2,"Tema Específico: international space station, international space, station (international space station, international space, station, space station...)",Multidrug-resistant Acinetobacter pittii is adapting to and exhibiting potential succession aboard the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9743659/
2,"Tema Específico: international space station, international space, station (international space station, international space, station, space station...)",Characterization of metagenome-assembled genomes from the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10233975/
2,"Tema Específico: international space station, international space, station (international space station, international space, station, space station...)",Phototropism of Arabidopsis thaliana in microgravity and fractional gravity on the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748516/
2,"Tema Específico: international space station, international space, station (international space station, international space, station, space station...)","Microbial tracking-2, a metagenomics analysis of bacteria and fungi onboard the International Space Station.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9241228/
2,"Tema Específico: international space station, international space, station (international space station, international space, station, space station...)",Draft Genome Sequences of Fungi Isolated from the International Space Station during the Microbial Tracking-2 Experiment,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8444978/
2,"Tema Específico: international space station, international space, station (international space station, international space, station, space station...)","Microbial Burden Estimation of Food Items, Built Environments, and the International Space Station Using Film Media",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9503880/
2,"Tema Específico: international space station, international space, station (international space station, international space, station, space station...)","Phylogenomics, phenotypic, and functional traits of five novel (Earth-derived) bacterial species isolated from the International Space Station and their prevalence in metagenomes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10628120/
2,"Tema Específico: international space station, international space, station (international space station, international space, station, space station...)","Genomic, functional, and metabolic enhancements in multidrug-resistant Enterobacter bugandensis facilitating its persistence and succession in the International Space Station",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10960378/
2,"Tema Específico: international space station, international space, station (international space station, international space, station, space station...)","Phylogenomics, phenotypic, and functional traits of five novel (Earth-derived) bacterial species isolated from the International Space Station and their prevalence in metagenomes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10628120/
2,"Tema Específico: international space station, international space, station (international space station, international space, station, space station...)",Transcriptomic effects on the mouse heart following 30 days on the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9953463/
2,"Tema Específico: international space station, international space, station (international space station, international space, station, space station...)",Genomic analysis reveals the presence of emerging pathogenic Klebsiella lineages aboard the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10715203/
2,"Tema Específico: international space station, international space, station (international space station, international space, station, space station...)",Adaptation to space conditions of novel bacterial species isolated from the International Space Station revealed by functional gene annotations and comparative genome analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11451251/
2,"Tema Específico: international space station, international space, station (international space station, international space, station, space station...)",Draft Genome Sequences of Various Bacterial Phyla Isolated from the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8086211/
2,"Tema Específico: international space station, international space, station (international space station, international space, station, space station...)",Genomic Characterization of Potential Plant Growth-Promoting Features of Sphingomonas Strains Isolated from the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8754149/
2,"Tema Específico: international space station, international space, station (international space station, international space, station, space station...)","Methylobacterium ajmalii sp. nov., isolated from the International Space Station",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8005752/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",A parasitoid wasp of Drosophila employs preemptive and reactive strategies to deplete its host's blood cells,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8191917/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Homotypic vacuole fusion requires VTI11 and is regulated by phosphoinositides,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6126739/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",In Silico Analysis of a Drosophila Parasitoid Venom Peptide Reveals Prevalence of the Cation‚ÄìPolar‚ÄìCation Clip Motif in Knottin Proteins,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9865768/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Toward sustainable space exploration: A roadmap for harnessing the power of microorganisms.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10030976/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",In vitro generation of mechanically functional cartilage grafts based on adult human stem cells and 3D-woven poly(epsilon-caprolactone) scaffolds,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2824534/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Hypergravity disruption of homeorhetic adaptations to lactation in rat dams include changes in circadian clocks,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509447/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",ANN1 and ANN2 Function in Post-Phloem Sugar Transport in Root Tips to Affect Primary Root Growth,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6130020/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Blocking SARS-CoV-2 Delta variant (B.1.617.2) spike protein receptor-binding domain binding with the ACE2 receptor of the host cell and inhibiting virus infections using human host defense peptide-conjugated graphene quantum dots.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8886715/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",MARSBOx: Fungal and bacterial endurance from a balloon-flown analog mission in the stratosphere,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7937622/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",The rapid diagnosis and effective inhibition of coronavirus using spike antibody attached gold nanoparticles,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8323809/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)","Phosphoinositides control the localization of HOPS subunit VPS41, which together with VPS33 mediates vacuole fusion in plants.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6126739/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Safety and pharmacokinetics of intranasally administered heparin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8890767/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)","Strategies, research priorities, and challenges for the exploration of space beyond low-Earth orbit",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10390562/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Fungal diversity differences in the indoor dust microbiome from built environments on Earth and in space.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11126634/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",In situ linkage of fungal and bacterial proliferation to microbiologically influenced corrosion in B20 biodiesel storage tanks.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7055474/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",A new role of NAP1L1 in megakaryocytes and human platelets,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9737020/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Morphology of Penicillium rubens Biofilms Formed in Space,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10144393/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Environmental cues and symbiont microbe-associated molecular patterns function in concert to drive the daily remodelling of the crypt-cell brush border of the Euprymna scolopes light organ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5219934/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",The partial weight-bearing rat model using a pelvic harness does not impact stress or hindlimb blood flow.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12034070/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Human presence impacts fungal diversity of inflated lunar/Mars analog habitat.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5504618/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Microbial Characteristics of ISS Environmental Surfaces,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8421509/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Biocontrol in built environments to reduce pathogen exposure and infection risk.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10848226/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Microbiome metadata standards: Report of the National Microbiome Data Collaborative's workshop and follow-on activities.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8269219/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Novel Organelles with Elements of Bacterial and Eukaryotic Secretion Systems Weaponize Parasites of Drosophila,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5659752/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Validation of a new Rodent experimental System to investigate consequences of Long Duration Space Habitation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012842/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Chondrogenesis and mineralization during in vitro culture of human mesenchymal stem cells on three-dimensional woven scaffolds,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2991213/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)","Identification of metagenome-assembled genomes containing antimicrobial resistance genes, isolated from an advanced water treatment facility.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7118179/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Brassinosteroids inhibit autotropic root straightening by modifying filamentous-actin organization and dynamics.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7010715/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",ERULUS is a plasma membrane-localized receptor-like kinase that specifies root hair growth by maintaining tip-focused cytoplasmic calcium oscillations.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6048781/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Ethical considerations for the age of non-governmental space exploration,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166968/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Root growth movements: Waving and skewing.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5387210/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Inhibition of SARS-CoV-2 wild-type (Wuhan-Hu-1) and Delta (B.1.617.2) strains by marine sulfated glycans.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9487896/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Metabolomic profiling of the secretome from human neural stem cells flown into space.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813126/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Development of otolith receptors in Japanese quail.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2910419/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Effects of age and exercise training on coronary microvascular smooth muscle phenotype and function,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5866446/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Symbiotic organs shaped by distinct modes of genome evolution in cephalopods.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6386654/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Differential effects of aging and exercise on intra-abdominal adipose arteriolar function and blood flow regulation.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3615599/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Inhibition of Cytomegalovirus by Pentacta pygmaea Fucosylated Chondroitin Sulfate Depends on Its Molecular Weight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10142442/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Recent advances in the genome mining of Aspergillus secondary metabolites (covering 2012‚Äì2018).,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6590338/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Autophagy and its consequences for platelet biology,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11953390/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Caenorhabditis elegans in microgravity: An omics perspective,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10344948/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Enabling clonal analyses of yeast in outer space by encapsulation and desiccation in hollow microparticles.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9410522/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Approaching Gravity as a Continuum Using the Rat Partial Weight-Bearing Model,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7599661/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",GeneLab database analyses suggest long-term impact of space radiation on the cardiovascular system by the activation of FYN through reactive oxygen species.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6387434/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",To boldly go where no microRNAs have gone before: Spaceflight impact on risk for small-for-gestational-age infants.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11484870/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Protein kinase 2 of the giant sarcomeric protein UNC-89 regulates mitochondrial morphology and function.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11487192/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)","A comprehensive SARS-CoV-2 and COVID-19 review, Part 2: Host extracellular to systemic effects of SARS-CoV-2 infection",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10772081/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Overexpression of CupB5 activates alginate overproduction in Pseudomonas aeruginosa by a novel AlgW-dependent mechanism,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4116675/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",CubeSats for microbiology and astrobiology research,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10261121/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",In situ resource utilisation: The potential for space biomining,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8739323/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)","Draft genome sequence of Sphingomonas paucimobilis strain Sph5, isolated from tap water filtration membrane",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10793275/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Three routes to modulate the pore size of the MscL channel/nanovalve,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3289768/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",The dynamics of protein-protein interactions between domains of MscL at the cytoplasmic-lipid interface,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3508904/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",From the bench to exploration medicine: NASA life sciences translational research for human exploration and habitation missions.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5460236/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",The MscS and MscL families of mechanosensitive channels act as microbial emergency release valves,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3430326/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Spatial and temporal characteristics of vestibular convergence,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3166430/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Metabolomics profile of the secretome of space-flown oligodendrocytes.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10528075/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Oligodendrocyte Progenitors Display Enhanced Proliferation and Autophagy after Space Flight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9953055/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Human Neural Stem Cells Flown into Space Proliferate and Generate Young Neurons,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8412175/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",AtRabD2b and AtRabD2c have overlapping functions in pollen development and pollen tube growth.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3040128/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",The oligomeric state of the truncated mechanosensitive channel of large conductance shows no variance in vivo.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3190158/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Manipulating the permeation of charged compounds through the MscL nanovalve.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3005423/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",S. aureus MscL is a pentamer in vivo but of variable stoichiometries in vitro: implications for detergent-solubilized membrane proteins,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2998437/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Analysis of interactions of Salmonella type three secretion mutants with 3-D intestinal epithelial cells.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3012082/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Organotypic 3D cell culture models: using the rotating wall vessel to study host-pathogen interactions.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11088941/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Auxin: Shape matters.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6710492/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Exploration of space to achieve scientific breakthroughs,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11998595/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",New insights into the bacterial fitness-associated mechanisms revealed by the characterization of large plasmids of an avian pathogenic E. coli,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3251573/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Induction of attachment-independent biofilm formation and repression of Hfq expression by low-fluid-shear culture of Staphylococcus aureus,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3187170/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Mimicking the host and its microenvironment in vitro for studying mucosal infections by Pseudomonas aeruginosa.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4096993/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Lack of norovirus replication and histo-blood group antigen expression in 3-dimensional intestinal epithelial cells,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3647661/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Modeling Host-Pathogen Interactions in the Context of the Microenvironment: 3-D Cell Culture Comes of Age.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6204695/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Rapid phenotypic response of LSMMG-'primed' Candida albicans.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11888247/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Recellularization of decellularized lung scaffolds is enhanced by dynamic suspension culture.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4427280/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Acceleration profiles and processing methods for parabolic flight.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6081456/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Toward sustainable space exploration: a roadmap for harnessing the power of microorganisms.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10030976/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Roll maneuvers are essential for active reorientation of Caenorhabditis elegans in 3D media,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5910807/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Understanding the Complexities and Changes of the Astronaut Microbiome for Successful Long-Duration Space Missions,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9031868/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Vesicles versus Tubes: Is Endoplasmic Reticulum-Golgi Transport in Plants Fundamentally Different from Other Eukaryotes?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4453782/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Ehrlichia chaffeensis replication sites in adult Drosophila melanogaster.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3558598/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Identification of critical host mitochondrion-associated genes during Ehrlichia chaffeensis infections,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3457586/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Draft genome sequence of a clinical isolate of Fusarium fujikuroi isolated from a male patient with acute myeloid leukemia.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6013642/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Yeast in Space,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12040010/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Back pain in space and post-flight spine injury: Mechanisms and countermeasure development,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6339989/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Altered disc compression in children with idiopathic low back pain: an upright magnetic resonance imaging backpack study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3947616/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Oxygen dependency of germinating Brassica seeds.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10025027/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",A Compact Imaging Platform for Conducting C. elegans Phenotypic Assays on Earth and in Spaceflight.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9862956/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",A region of UNC-89 (obscurin) lying between two protein kinase domains is a highly elastic spring required for proper sarcomere organization,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9549344/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",NemaLife chip: a micropillar-based microfluidic culture device optimized for aging studies in crawling C. elegans,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7530743/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)","Swim exercise in Caenorhabditis elegans extends neuromuscular and gut healthspan, enhances learning ability, and protects against neurodegeneration",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6876156/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Tart Cherry Increases Lifespan in Caenorhabditis elegans by Altering Metabolic Signaling Pathways,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7285199/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Spaceflight affects neuronal morphology and alters transcellular degradation of neuronal debris in adult Caenorhabditis elegans,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7890410/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Genes required for survival in microgravity revealed by genome-wide yeast deletion collections cultured during spaceflight.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4309212/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",NemaFlex: A microfluidics-based technology for standardized measurement of muscular strength of C. elegans.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6057834/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Microfluidic Device for Studying Nematodes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12021249/
3,"Tema Específico: space, elegans, caenorhabditis (space, elegans, caenorhabditis, caenorhabditis elegans...)",Mitigation and use of biofilms in space for the benefit of human space exploration,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10284894/
